#,Date Posted,Time Posted,Author,Post Text,Retweets,Favorites,Source,Overall Sentiment,Postive,Neutral,Negative
882,10/1/2022,12:20 PM,@Alima1000,RT @Alima1000: Dr K Andrews Racism is about power. It is about structures. And that is how we have to analyse it. It's in terms of numbers…,4,1,Twitter for iPhone,Neutral,25%,50.10%,25%
883,10/1/2022,12:20 PM,@Alima1000,RT @Alima1000: Dr K Andrews Racism is about power. It is about structures. And that is how we have to analyse it. It's in terms of numbers…,4,1,Twitter for iPhone,Neutral,25%,50.10%,25%
884,10/1/2022,12:20 PM,@Alima1000,RT @Alima1000: Dr K Andrews Racism is about power. It is about structures. And that is how we have to analyse it. It's in terms of numbers…,4,1,Twitter for iPhone,Neutral,25%,50.10%,25%
885,10/1/2022,12:20 PM,@Alima1000,RT @Alima1000: Dr K Andrews Racism is about power. It is about structures. And that is how we have to analyse it. It's in terms of numbers…,4,1,Twitter for iPhone,Neutral,25%,50.10%,25%
886,10/1/2022,12:20 PM,@Alima1000,RT @Alima1000: Dr K Andrews Racism is about power. It is about structures. And that is how we have to analyse it. It's in terms of numbers…,4,1,Twitter for iPhone,Neutral,25%,50.10%,25%
887,10/1/2022,12:20 PM,@Alima1000,RT @Alima1000: Dr K Andrews Racism is about power. It is about structures. And that is how we have to analyse it. It's in terms of numbers…,4,1,Twitter for iPhone,Neutral,25%,50.10%,25%
888,10/1/2022,12:20 PM,@Alima1000,RT @Alima1000: Dr K Andrews Racism is about power. It is about structures. And that is how we have to analyse it. It's in terms of numbers…,4,1,Twitter for iPhone,Neutral,25%,50.10%,25%
889,10/1/2022,12:20 PM,@Alima1000,RT @Alima1000: Dr K Andrews Racism is about power. It is about structures. And that is how we have to analyse it. It's in terms of numbers…,4,1,Twitter for iPhone,Neutral,25%,50.10%,25%
890,10/1/2022,12:20 PM,@Alima1000,RT @Alima1000: Dr K Andrews Racism is about power. It is about structures. And that is how we have to analyse it. It's in terms of numbers…,4,1,Twitter for iPhone,Neutral,25%,50.10%,25%
891,10/1/2022,12:20 PM,@Alima1000,RT @Alima1000: Dr K Andrews Racism is about power. It is about structures. And that is how we have to analyse it. It's in terms of numbers…,4,1,Twitter for iPhone,Neutral,25%,50.10%,25%
892,10/1/2022,12:20 PM,@Alima1000,RT @Alima1000: Dr K Andrews Racism is about power. It is about structures. And that is how we have to analyse it. It's in terms of numbers…,4,1,Twitter for iPhone,Neutral,25%,50.10%,25%
893,10/1/2022,12:20 PM,@Alima1000,RT @Alima1000: Dr K Andrews Racism is about power. It is about structures. And that is how we have to analyse it. It's in terms of numbers…,4,1,Twitter for iPhone,Neutral,25%,50.10%,25%
894,10/1/2022,12:19 PM,@Alima1000,RT @Alima1000: Dr K Andrews Racism is about power. It is about structures. And that is how we have to analyse it. It's in terms of numbers…,4,1,Twitter for iPhone,Neutral,25%,50.10%,25%
895,10/1/2022,12:19 PM,@Alima1000,RT @Alima1000: Dr K Andrews Racism is about power. It is about structures. And that is how we have to analyse it. It's in terms of numbers…,5,2,Twitter for iPhone,Neutral,25%,50.10%,25%
896,10/1/2022,12:19 PM,@Alima1000,RT @Alima1000: Dr K Andrews Racism is about power. It is about structures. And that is how we have to analyse it. It's in terms of numbers…,4,1,Twitter for iPhone,Neutral,25%,50.10%,25%
897,10/1/2022,12:19 PM,@Alima1000,RT @Alima1000: Dr K Andrews Racism is about power. It is about structures. And that is how we have to analyse it. It's in terms of numbers…,4,1,Twitter for iPhone,Neutral,25%,50.10%,25%
898,10/1/2022,12:19 PM,@Alima1000,RT @Alima1000: Dr K Andrews Racism is about power. It is about structures. And that is how we have to analyse it. It's in terms of numbers…,4,1,Twitter for iPhone,Neutral,25%,50.10%,25%
899,10/1/2022,12:19 PM,@Alima1000,RT @Alima1000: Dr K Andrews Racism is about power. It is about structures. And that is how we have to analyse it. It's in terms of numbers…,4,1,Twitter for iPhone,Neutral,25%,50.10%,25%
900,10/1/2022,12:19 PM,@Alima1000,RT @Alima1000: Dr K Andrews Racism is about power. It is about structures. And that is how we have to analyse it. It's in terms of numbers…,4,1,Twitter for iPhone,Neutral,25%,50.10%,25%
901,10/1/2022,12:19 PM,@Alima1000,RT @Alima1000: Dr K Andrews Racism is about power. It is about structures. And that is how we have to analyse it. It's in terms of numbers…,4,1,Twitter for iPhone,Neutral,25%,50.10%,25%
902,10/1/2022,12:19 PM,@Alima1000,RT @Alima1000: Dr K Andrews Racism is about power. It is about structures. And that is how we have to analyse it. It's in terms of numbers…,4,1,Twitter for iPhone,Neutral,25%,50.10%,25%
903,10/1/2022,12:19 PM,@Alima1000,RT @Alima1000: Dr K Andrews Racism is about power. It is about structures. And that is how we have to analyse it. It's in terms of numbers…,4,1,Twitter for iPhone,Neutral,25%,50.10%,25%
904,10/1/2022,12:19 PM,@Alima1000,RT @Alima1000: Dr K Andrews Racism is about power. It is about structures. And that is how we have to analyse it. It's in terms of numbers…,4,1,Twitter for iPhone,Neutral,25%,50.10%,25%
905,10/1/2022,12:19 PM,@Alima1000,RT @Alima1000: Dr K Andrews Racism is about power. It is about structures. And that is how we have to analyse it. It's in terms of numbers…,4,1,Twitter for iPhone,Neutral,25%,50.10%,25%
906,10/1/2022,12:19 PM,@Alima1000,RT @Alima1000: Dr K Andrews Racism is about power. It is about structures. And that is how we have to analyse it. It's in terms of numbers…,4,1,Twitter for iPhone,Neutral,25%,50.10%,25%
907,10/1/2022,12:19 PM,@Alima1000,RT @Alima1000: Dr K Andrews Racism is about power. It is about structures. And that is how we have to analyse it. It's in terms of numbers…,4,1,Twitter for iPhone,Neutral,25%,50.10%,25%
908,10/1/2022,12:19 PM,@Alima1000,RT @Alima1000: Dr K Andrews Racism is about power. It is about structures. And that is how we have to analyse it. It's in terms of numbers…,4,1,Twitter for iPhone,Neutral,25%,50.10%,25%
909,10/1/2022,12:19 PM,@Alima1000,RT @Alima1000: Dr K Andrews Racism is about power. It is about structures. And that is how we have to analyse it. It's in terms of numbers…,4,1,Twitter for iPhone,Neutral,25%,50.10%,25%
910,10/1/2022,12:19 PM,@Alima1000,RT @Alima1000: Dr K Andrews Racism is about power. It is about structures. And that is how we have to analyse it. It's in terms of numbers…,4,1,Twitter for iPhone,Neutral,25%,50.10%,25%
911,10/1/2022,12:19 PM,@Alima1000,RT @Alima1000: Dr K Andrews Racism is about power. It is about structures. And that is how we have to analyse it. It's in terms of numbers…,4,1,Twitter for iPhone,Neutral,25%,50.10%,25%
912,10/1/2022,12:19 PM,@Alima1000,RT @Alima1000: Dr K Andrews Racism is about power. It is about structures. And that is how we have to analyse it. It's in terms of numbers…,4,1,Twitter for iPhone,Neutral,25%,50.10%,25%
913,10/1/2022,12:19 PM,@Alima1000,RT @Alima1000: Dr K Andrews Racism is about power. It is about structures. And that is how we have to analyse it. It's in terms of numbers…,4,1,Twitter for iPhone,Neutral,25%,50.10%,25%
914,10/1/2022,12:18 PM,@Alima1000,RT @Alima1000: Dr K Andrews Racism is about power. It is about structures. And that is how we have to analyse it. It's in terms of numbers…,4,1,Twitter for iPhone,Neutral,25%,50.10%,25%
915,10/1/2022,12:02 PM,@NAPAlivinglife,RT @ChurchillFship: Her Majesty's funeral was attended by #ChurchillFellow @Tracylpaine - read her poignant eyewitness account of the day >…,1,5,Twitter for iPhone,Positive,50%,25.10%,25%
916,10/1/2022,11:51 AM,@abdollah1215,RT @FairyBu68604221: 🦋Butterfly🦋 I want to be a butterfly in my next life🧡 ➡️Follow for more details https://t.co/W1OwASPBL2 #FranSeth #…,4,21,Twitter for iPhone,Neutral,33.30%,33.40%,33.30%
917,10/1/2022,11:39 AM,@aplourenco0317,@3hpypets @SueJon8 @LBC and where is the statement by #PrinceofWales defending his nephews from racism and hate att… https://t.co/MYkq6Jlyfp,0,0,Twitter for Android,Negative,16.70%,16.70%,66.60%
918,10/1/2022,11:33 AM,@SessizlikKahve,RT @goktuganefesol: Desteklerinizle %55 e Ulaştık. Şimdi Daha Sıkı Sarılma Vakti Oğlumuza Desteklerinizi Esirgemeyin Ki #göktugiçindogsungu…,171,244,Twitter for Android,Neutral,33.30%,33.40%,33.30%
919,10/1/2022,11:21 AM,@mccrery_nigel,This for me was the photograph of HM funeral. Stiff upper lip gone just a man mourning the loss of a beloved mother… https://t.co/5Ohy3AZE0h,1,1,Twitter for iPhone,Negative,25%,25.10%,50%
920,10/1/2022,11:20 AM,@shereen89001527,"RT @seven__: Can you make yourself cry? Meghan Markle: Oh, I can do that so well! OMG it's crazy. They're like, Meghan, one tear, left eye,…",675,"1,558",Twitter for iPhone,Negative,28.60%,14.30%,57.10%
921,10/1/2022,11:13 AM,@ecosseforever,@KwasiKwarteng @DailyMirror No we all know who you are..we saw you acting like a disrespectful clown at Queens fune… https://t.co/JtzgmRFRpC,0,0,Twitter for Android,Positive,40%,20%,40%
922,10/1/2022,11:12 AM,@CoolCambridges,RT @HRH_William_: How cute is this 💔 #queensfuneral #QueenElizabethII #QueenElizabeth #princesscharlotte https://t.co/U69HdQ7Fio,"3,686","52,953",Twitter for iPhone,Positive,50%,25.10%,25%
923,10/1/2022,10:36 AM,@daclemx,RT @therealsojidan: Nigerian man teaches people world over a lesson Thank you for being a good example . . . Ogun state Mr Money Calabar Ck…,521,"1,528",Twitter Web App,Positive,50%,25.10%,25%
924,10/1/2022,10:34 AM,@naz_bing,RT @BBCLancashire: On #Indus @TalatFarooqAwan chats to Humera Haqqani MBE from the charity 'Lets Talk - Find Your Voice' she was invited to…,3,4,Twitter Web App,Positive,50%,25.10%,25%
925,10/1/2022,10:32 AM,@legacymedia13,https://t.co/eZBIpr6WTH #QueenElizabeth #queensfuneral #QueenElizabeth #KingCharlesTheCruel #godsavetheking… https://t.co/AbzgNRWHAv,0,0,Twitter Web App,Neutral,33.30%,33.40%,33.30%
926,10/1/2022,10:26 AM,@AllenMiddleto12,We dey Queen Elizabeth's family house at Abule Egba...we dey await Queen Elizabeth II's Coffin 🕊#queensfuneral https://t.…,0,0,Twitter Web App,Neutral,33.30%,33.40%,33.30%
927,10/1/2022,10:24 AM,@michael1952,They were down on 19th Sep for 24hrs had to go to friends to watch #queensfuneral same old story - apologies - sorr… https://t.co/4ERH9UHnC8,0,1,Twitter for iPhone,Positive,50%,25.10%,25%
928,10/1/2022,10:02 AM,@MatthewReavley,RT @NiceThingsShow: How many times can the cast of cult 1960s classic #LostInSpace say “bollocks” in one episode? Place your bets! #Bollock…,503,"1,410",Twitter for Android,Positive,50%,25.10%,25%
929,10/1/2022,9:47 AM,@GemmaBloomfiel6,We watched history unfolding before our very eyes today. May she rest in peace #queensfuneral,0,0,Twitter Web App,Positive,50%,25.10%,25%
930,10/1/2022,9:40 AM,@EntDailyUK,So very very sad #queensfuneral https://t.co/HmqNqyGrHa,0,0,Twitter Web App,Negative,25%,25.10%,50%
931,10/1/2022,9:33 AM,@sumeya_nurie,RT @naimamukhtar018: Imagine all the people living life in peace.Know yourself and you can be at peace with yourself and with others. #Peac…,5,14,Twitter for Android,Neutral,40%,40.10%,20%
932,10/1/2022,9:23 AM,@isthisab0t,RT @JakeBac11188335: Has the cost of #queensfuneral been published yet? Is this not imminent? Does anyone know the estimated cost of King C…,1,0,McBOT,Positive,50%,25.10%,25%
933,10/1/2022,9:22 AM,@JakeBac11188335,Has the cost of #queensfuneral been published yet? Is this not imminent? Does anyone know the estimated cost of Kin… https://t.co/S9y3ZLJN1B,1,0,Twitter for Android,Positive,50%,25.10%,25%
934,10/1/2022,9:07 AM,@truthoofficial,@simon_ekpa ❗️❕Here’s the link. https://t.co/4weQ4jvCvl NADECO Just dropped a Reality Bomb on Nigeria. Read it.!… https://t.co/OD8ciaglKY,0,0,Twitter for iPhone,Negative,16.70%,16.70%,66.60%
935,10/1/2022,9:07 AM,@UdinRahaja,RT @Anditata_02: Dede sama nenek dulu yaa. Mami cari uang buat kita berdua 🥺😍 #queensfuneral #SingleMoms #cs https://t.co/Kmoc4ah2Ys,3,7,Twitter for Android,Neutral,33.30%,33.40%,33.30%
936,10/1/2022,9:00 AM,@sukeji_handa,"RT @creswelllyn: Rest easy my Queen. You have done your duty and your peoples thank you for your service, humility and love. 💔 #queensfuner…",2,1,Twitter for Android,Positive,72.70%,18.20%,9.10%
937,10/1/2022,9:00 AM,@TravelTomorrowX,5 million people followed Queen Elizabeth II’s final flight @RoyalFamily @flightradar24 #queensfuneral… https://t.co/JpHULhQPri,0,4,Twitter Web App,Neutral,33.30%,33.40%,33.30%
938,10/1/2022,9:00 AM,@TravelTomorrowX,5 million people followed Queen Elizabeth II’s final flight @RoyalFamily @flightradar24 #queensfuneral… https://t.co/JpHULhQPri,0,4,Twitter Web App,Neutral,33.30%,33.40%,33.30%
939,10/1/2022,8:50 AM,@LesleyDewarAU,"RT @sahar_adatia: Not sure about anyone else, but the more the #QueensFuneral unfolded, baring rituals enshrined in symbolism & history, th…",84,670,Twitter for Android,Neutral,33.30%,33.40%,33.30%
940,10/1/2022,8:48 AM,@sadikotech_,RT @sadikotech_: #LaCasadelDragon #NewWeek #mo day #QueenElizabeth #queensfuneral #business #MasterChefCelebrity https://t.co/ZLOaCwLtcy,2,2,Twitter for Android,Neutral,33.30%,33.40%,33.30%
941,10/1/2022,8:42 AM,@5NewsAustralia,Soldier who walked with Queen's coffin found dead at Army barracks #queen #elizabeth #uk #queenelizabeth #usa… https://t.co/Tv7sOq8n5P,0,0,Twitter for iPhone,Negative,25%,25.10%,50%
942,10/1/2022,8:40 AM,@GermanderCC,"RT @creativecalypso: R.I.P Queen Elizabeth II Thank you for everything, you will be remembered as the wonderful woman you were and always i…",20,47,Twitter for Android,Positive,50%,25.10%,25%
943,10/1/2022,8:40 AM,@lnr_models,"RT @creativecalypso: R.I.P Queen Elizabeth II Thank you for everything, you will be remembered as the wonderful woman you were and always i…",20,47,Twitter for iPhone,Positive,50%,25.10%,25%
944,10/1/2022,8:36 AM,@19581lucy7_,RT @InbetweenerVidz: The Dean of Westminster Abbey to Prince Andrew after the #queensfuneral https://t.co/7c9Z6CnWXg,726,"6,897",Twitter for iPhone,Neutral,33.30%,33.40%,33.30%
945,10/1/2022,8:22 AM,@Kim_Petro,RT @Arsewelll: The #bagpipes always break me 💔 #queensfuneral #QueenElizabethII #GodSaveTheKing https://t.co/frtfSzoxXR,1,3,Twitter for Android,Negative,25%,25.10%,50%
946,10/1/2022,8:17 AM,@RogerYoda,"RT @PoliticayModa: Los reyes de España esperando el bus. Ingleses, gracias pot tanto #escenografia #protocolo #theCrown #queensfuneral htt…",48,503,Twitter for Android,Neutral,33.30%,33.40%,33.30%
947,10/1/2022,8:14 AM,@AldrichValenti5,https://t.co/cpKlEy1MhM #WalletSafeWorkshop #queensfuneral #MondayMotivation Wordle 457 X #mondaythoughts Victory M… https://t.co/UIhGyZ1len,0,0,Twitter Web App,Positive,50%,25.10%,25%
948,10/1/2022,8:03 AM,@AnneCHenderson1,"RT @carbonsaveruk: So a bottle of beer or a bacon sarnie is front page OUTRAGE for a Labour MP, but Kwasi Kwarteng off his tits & laughing…","1,834","6,432",Twitter for iPhone,Negative,25%,25.10%,50%
949,10/1/2022,7:59 AM,@milkomalley69,RT @Arnold_Crypt: African Presidents in the United Kingdom for the #queensfuneral #BTC #BitcoinCrash https://t.co/sX5Pf3MY6q,1,1,Twitter Web App,Neutral,33.30%,33.40%,33.30%
950,10/1/2022,7:51 AM,@JaguPrasadyada1,"RT @RitikaRSharma2: #GodMorningWednesday नशा करता है नाश सौ नारी जारी करै, सुरापान सौ बार। एक चिलम हुक्का भरै, डूबै काली धार।। सौ स्त्रि…",13,13,Twitter for Android,Neutral,33.30%,33.40%,33.30%
951,10/1/2022,7:51 AM,@JaguPrasadyada1,RT @RitikaRakesh3: #GodMorningWednesday सतभक्ति से शराब छूट सकती है। आज संत रामपाल जी महाराज जी से नाम उपदेश लेकर हज़ारों व्यक्ति शराब छोड़…,11,11,Twitter for Android,Neutral,33.30%,33.40%,33.30%
952,10/1/2022,7:07 AM,@martie64646949,"RT @santebonviveur: One of the commentators on German TV just said ‘many people are grieving not just for the Queen, but for their land and…",562,"3,088",Twitter for iPad,Negative,16.70%,16.70%,66.60%
953,10/1/2022,6:57 AM,@Roushani123,RT @shweta114348023: मैं आप सब दोस्तों से नाराज़ हू 😏😏 🔄🔄♻️🔁कोई रिट्वीट ही नही करते हो #queensfuneral #backshotqueen #bigassbbw #ShowTime #…,79,611,Twitter for Android,Neutral,33.30%,33.40%,33.30%
954,10/1/2022,6:55 AM,@ThursdayLiz,"RT @carbonsaveruk: So a bottle of beer or a bacon sarnie is front page OUTRAGE for a Labour MP, but Kwasi Kwarteng off his tits & laughing…","1,834","6,432",Twitter for iPhone,Negative,25%,25.10%,50%
955,10/1/2022,6:47 AM,@dss2525,"RT @David_Strathdee: Now that we have a king, these sorts of events will all take much longer, since he can only move along the floor one s…","31,358","313,414",Twitter for Android,Neutral,16.60%,66.70%,16.60%
956,10/1/2022,5:19 AM,@CharlesPrinceo5,"the royal actors , performed a new play.#queensfuneral https://t.co/jGWftRrkx9",0,0,Twitter for Android,Neutral,33.30%,33.40%,33.30%
957,10/1/2022,4:58 AM,@forget_them_bro,RT @LouisHenwood: General Twitter consensus on the behaviour of chancellor Kwasi Kwarteng at the Queen's funeral He was having a joke whil…,"1,873","5,806",Twitter for Android,Positive,66.60%,16.70%,16.70%
958,10/1/2022,4:55 AM,@CallumRonan,"📣 New Podcast! ""The Syndicate Ownership Experience"" on @Spreaker #advice #benefits #guidance #horse #horseracing… https://t.co/vKFdivkIxd",0,0,Spreaker,Positive,80%,10%,10%
959,10/1/2022,4:41 AM,@lematinal_media,Voici Comment Les Hommages Rendus À La Reine Elizabeth Ii Seront Traités #QueenElizabethII #queensfuneral… https://t.co/pCc1yl3XAo,0,0,Twitter Web App,Neutral,25%,50.10%,25%
960,10/1/2022,4:27 AM,@lematinal_en,This Is How Tributes To The Late Queen Elizabeth II Will Be Treated #QueenElizabethII #queensfuneral… https://t.co/9sSE1SNUWi,0,0,Twitter Web App,Neutral,33.30%,33.40%,33.30%
961,10/1/2022,4:15 AM,@IRTEast,RT @igorFYS: 4K #Wallpapers └📂 Clubs └📂 Paris San German 💙. - - - #PSG - #PSGOL - #League1 - #Messi - #Neymar - #Mbappe - #NMIXX…,4,48,Twitter Web App,Neutral,33.30%,33.40%,33.30%
962,10/1/2022,4:08 AM,@JRMED40,RT @Gr3Te4rights: Rest in peace 💔🇬🇧👑🙏 #QueenElizabethII #queensfuneral #QueenElizabeth #QueenElizabethIIMemorial #RIPQueenElizabeth #Kindne…,7,54,Twitter for Android,Positive,50%,25.10%,25%
